"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"769344173212303360","","","2016-08-27 01:21:59 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @mcclure111: Is anyone doing preservation on vintage VRML and has anyone got it set up where you can feed VRML sites into a modern VR he…","769340203131670528","312426579","2016-08-27 01:06:12 +0000",""
"769283315723632640","","","2016-08-26 21:20:09 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This French animator's wonderfully whimsical GIFs were made on a Nintendo 3DS | The Verge https://t.co/6A8yaWCrIo","","","","http://www.theverge.com/2016/8/24/12612656/kevin-gemin-keke-tumblr-gif-artist-nintendo-3ds-flipnote-studio"
"769214383121629184","","","2016-08-26 16:46:14 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","https://t.co/62MJDeJi11's quest type is on fewer than 10 domains 🤔   https://t.co/YYiuhSfYrw https://t.co/w3Kglae86K","","","","http://Schema.org,https://schema.org/quest,https://twitter.com/ajamielittle/status/769214383121629184/photo/1"
"768974229509378048","","","2016-08-26 00:51:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","“Elixir and Data Ingestion” by @rschmukler https://t.co/Wfs7brED2x","","","","https://medium.com/@rschmukler/elixir-and-data-ingestion-ef5b2bd32d76#.47sfep43a"
"768951746907430912","","","2016-08-25 23:22:37 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","☁️🔼 #Invest99L hopefully the network storage isn't in South Florida https://t.co/KSkTEmfl46","","","","https://twitter.com/ajamielittle/status/768951746907430912/photo/1"
"768866881973391360","","","2016-08-25 17:45:24 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @SaraSorcher: How does a lack of diversity actually affect people in the cybersecurity field? Photoessay by @hermesphoto: https://t.co/s…","768835628314324992","183898020","2016-08-25 15:41:12 +0000","http://passcode.csmonitor.com/diversity"
"768847186910126080","","","2016-08-25 16:27:08 +0000","<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>","Recovering Atari ST ASIC designs https://t.co/nM71ooJ4oy","","","","http://www.chzsoft.de/asic-web/"
"768618375148744704","","","2016-08-25 01:17:55 +0000","<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>","Blackbox — the animation is amazing https://t.co/9zXh2NpB5p","","","","https://www.blackbox.cool/"
"768616461359210496","","","2016-08-25 01:10:19 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Object storage with Cassandra and Pithos https://t.co/GaWe4FDf01 via @exoscale","","","","https://www.exoscale.ch/syslog/2016/08/15/object-storage-cassandra-pithos/"
"768528146756960256","","","2016-08-24 19:19:23 +0000","<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>","dry-rb -  collection of next-generation #ruby libraries, each intended to encapsulate a common task https://t.co/kVdVMjIdLd","","","","http://dry-rb.org/"
"768468162811662336","768466741181775872","21232655","2016-08-24 15:21:02 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@NKrabben Thanks! I added a fix for the carriage returns https://t.co/TW47wtrAss https://t.co/4PPAPse4Th","","","","http://github.com/little9/bagit,https://twitter.com/ajamielittle/status/768468162811662336/photo/1"
"768463943123759104","768463428310671364","21232655","2016-08-24 15:04:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@NKrabben The version on ruby gems links to a dead repo. https://t.co/cpuc2bGhJU","","","","https://rubygems.org/gems/bagit"
"768189421971570689","768187382822821889","21232655","2016-08-23 20:53:25 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@NKrabben https://t.co/dc9jeUM5Mi (and its descendants) I recently updated the tests in my fork to get the Travis CI builds working again","","","","https://github.com/tipr/bagit/network"
"768185863893233665","768178520912723968","21232655","2016-08-23 20:39:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@NKrabben the bagit library for ruby also handles emojis in filenames (at least I think so after some limited, but fun testing)","","","",""
"768150597124165632","","","2016-08-23 18:19:08 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Student workers can now unionize at private colleges  https://t.co/sWhTseevV3","","","","https://apple.news/AirP2sPs8TMqD6K6sewEAjg"
"768117330555596801","","","2016-08-23 16:06:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @JStationX: LGBTQ Video Game Archive Launched by Temple University Professor https://t.co/2Jl9UUdMwt #LGBTQ @LGBTQ_GA https://t.co/Pnvav…","766367141448876032","3377532652","2016-08-18 20:12:19 +0000","http://jstationx.com/2016/08/18/lgbtq-video-game-archive-temple-university-professor/,http://jstationx.com/2016/08/18/lgbtq-video-game-archive-temple-university-professor/,http://twitter.com/JStationX/status/766367141448876032/photo/1"
"768093096408129537","","","2016-08-23 14:30:39 +0000","<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>","Contempt Culture - “a microcosm of the broader unpleasantness in tech.” https://t.co/hthTmB8XAR","","","","http://blog.aurynn.com/contempt-culture"
"767833157173387265","","","2016-08-22 21:17:44 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Photo-storage service Picturelife shuts down 18 months after being acquired | The Verge https://t.co/ZuyxBb3d1Y","","","","http://www.theverge.com/2016/8/22/12587656/picturelife-shutdown-streamnation-jonathan-benassaya"
"767793473701437440","","","2016-08-22 18:40:03 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @AngeBassa: Imagine coming to work to find out Google has algorithmically shut your company down. https://t.co/0nxQzs5zYq https://t.co/4…","767781822071791616","937467860","2016-08-22 17:53:45 +0000","http://www.fredtrotter.com/2016/08/22/google-intrusion-detection-problems/,http://www.fredtrotter.com/2016/08/22/google-intrusion-detection-problems/,https://twitter.com/AngeBassa/status/767781822071791616/photo/1"
"767787722316582912","","","2016-08-22 18:17:12 +0000","<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>","Mapping Your Music Collection – visualizing sound similarity https://t.co/lCPORhoJZE","","","","http://www.christianpeccei.com/musicmap/"
"767751655429464064","","","2016-08-22 15:53:53 +0000","<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>","First Sinatra 2.0 pre-release https://t.co/UiNXg1MILN #ruby https://t.co/GrT1kegaWX","","","","http://zzak.io/log,http://zzak.io/log/2016-08-22-sinatra-two-point-oh.html"
"767508833333874688","767504463426822145","296622166","2016-08-21 23:49:00 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@mistydemeo I was a very jealous non Saturn owner so I'm making up for it now","","","",""
"767508727884808192","767504463426822145","296622166","2016-08-21 23:48:35 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@mistydemeo that counts! I recall that year in gaming media having lots of salivation over those final Saturn releases.","","","",""
"767501768473317376","767496610314006528","296622166","2016-08-21 23:20:55 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@mistydemeo I'm determined to play some late (98) Saturn games this year. Do you have a fave from that period?","","","",""
"767496515992612864","","296622166","2016-08-21 23:00:03 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@mistydemeo have you ever played Deep Fear for Saturn? If so, is it good?","","","",""
"767493718672826368","","","2016-08-21 22:48:56 +0000","<a href=""http://giphy.com"" rel=""nofollow"">Giphy Share</a>","https://t.co/EFWi5i0BTX https://t.co/s2vjwodo5B","","","","http://gph.is/2ajyPhG,https://twitter.com/ajamielittle/status/767493718672826368/photo/1"
"767359423270518784","","","2016-08-21 13:55:18 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Boing Ball – Amiga Graphics Archive https://t.co/9N3XSvCtfL","","","","http://amiga.lychesis.net/artist/DaleLuck/Boing.html"
"767359149529235456","","","2016-08-21 13:54:12 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The Windows 95 User Interface: A Case Study in Usability Engineering https://t.co/zxhL3nLYK3","","","","http://www.sigchi.org/chi96/proceedings/desbrief/Sullivan/kds_txt.htm"
"766812109892050944","","","2016-08-20 01:40:28 +0000","<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>","mist64/geos: Source code of GEOS 2.0 for the Commodore 64 #6502 https://t.co/HchurukLsy","","","","https://github.com/mist64/geos"
"766675638187094016","","","2016-08-19 16:38:10 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Encoding vs. Encryption vs. Hashing vs. Obfuscation https://t.co/g5caUqMMAs via @danielmiessler","","","","http://scl.io/t82CC0Ti"
"766632540144824320","766605117441224704","47475039","2016-08-19 13:46:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@sarahkendzior https://t.co/vXpsKJtaQf","","","","https://twitter.com/ajamielittle/status/766632540144824320/photo/1"
"766434948337180672","","","2016-08-19 00:41:46 +0000","<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>","ZEIT – COBOL in the cloud by @OVanhoja https://t.co/dZwzoYpQWT","","","","https://zeit.co/blog/cobol-now"
"766361136925204480","","","2016-08-18 19:48:28 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @aurahack: yoooo these pictures of Sega's pixel art hardware @_@ https://t.co/d52zsp8dNc https://t.co/8xtBD38Td9","766328834778103809","39927968","2016-08-18 17:40:06 +0000","http://videogamesdensetsu.tumblr.com/post/149092824100/the-sega-digitizer-system-a-tool-used-by-graphic,http://twitter.com/aurahack/status/766328834778103809/photo/1,http://twitter.com/aurahack/status/766328834778103809/photo/1,http://twitter.com/aurahack/status/766328834778103809/photo/1,http://twitter.com/aurahack/status/766328834778103809/photo/1,http://videogamesdensetsu.tumblr.com/post/149092824100/the-sega-digitizer-system-a-tool-used-by-graphic,http://twitter.com/aurahack/status/766328834778103809/photo/1,http://twitter.com/aurahack/status/766328834778103809/photo/1,http://twitter.com/aurahack/status/766328834778103809/photo/1,http://twitter.com/aurahack/status/766328834778103809/photo/1"
"766332920567136256","","","2016-08-18 17:56:20 +0000","<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>","LGBTQ Video Game Archive - A curated/researched collection of information of LGBTQ content in games from 80s-Present https://t.co/ACpkbOBDC9","","","","https://lgbtqgamearchive.com/"
"766332123309568000","","","2016-08-18 17:53:10 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @gamasutra: With university backing, researchers are building an archive of the LGBTQ content in games: https://t.co/idaGSHRbnP https://…","766326830840160258","47667972","2016-08-18 17:32:08 +0000","http://www.gamasutra.com/view/news/279450/University_funds_efforts_to_build_an_archive_of_LGBTQ_content_in_games.php,http://www.gamasutra.com/view/news/279450/University_funds_efforts_to_build_an_archive_of_LGBTQ_content_in_games.php,http://twitter.com/gamasutra/status/766326830840160258/photo/1"
"766061469771247616","","","2016-08-17 23:57:41 +0000","<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>","The lost infrastructure of social media. — Medium https://t.co/fMwjqsuhnZ","","","","https://medium.com/@anildash/the-lost-infrastructure-of-social-media-d2b95662ccd3#.1qjzn2f2z"
"766044813774901248","","","2016-08-17 22:51:30 +0000","<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>","The NewtonScript Programming Language https://t.co/nPBVTvTLeh","","","","https://web.archive.org/web/20041010175535/www.cc.gatech.edu/~schoedl/projects/NewtonScript/"
"766044136554180608","","","2016-08-17 22:48:49 +0000","<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>","A History of Palm, Part 1: Before the PalmPilot | Low End Mac https://t.co/kTMjNh9SKg","","","","http://lowendmac.com/2016/a-history-of-palm-part-1-before-the-palmpilot/"
"765969312263831553","","","2016-08-17 17:51:29 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Differentiating Communication Styles of
Leaders on the Linux Kernel Mailing List https://t.co/SsW3fu9B5Q https://t.co/0WGu7RFRpw","","","","http://www.opensym.org/os2016/proceedings-files/p101-schneider.pdf,http://twitter.com/ajamielittle/status/765969312263831553/photo/1"
"765606490212278272","","","2016-08-16 17:49:46 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @bitfield: Unless you have monitored, automated restore tests, you don’t have backups.","765600221736923136","14375294","2016-08-16 17:24:51 +0000",""
"765582398172069889","","","2016-08-16 16:14:02 +0000","<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>","Wikiverse: a galactic reimagining of Wikipedia https://t.co/6X7IdmFVGi","","","","http://www.wikiverse.io/"
"765573565165015040","","","2016-08-16 15:38:56 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sm7921527 - St GIGA 音の潮流   ノンスクランブル放送よ https://t.co/n2Nqbp6wRJ via @YouTube","","","","https://youtu.be/hGFSZZhs1F0"
"765547946972684288","","","2016-08-16 13:57:08 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Florence + The Machine - Too Much Is Never Enough (Songs from Final Fantasy XV) https://t.co/Ly2tqmN5GY – the bridge 😂","","","","https://youtu.be/bD6sTDH9Zdc"
"765230890729476096","","","2016-08-15 16:57:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","How Cuba's Greatest Cartoonist Fled From Castro and Created 'Spy vs. Spy' @atlasobscura https://t.co/1YwU2UAZTC","","","","http://www.atlasobscura.com/articles/meet-the-cuban-expatriate-who-created-spy-vs-spy"
"765229166832779264","","","2016-08-15 16:50:25 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @robincamille: #first7metadatastandards
Dublin Core
MARC
METS
MODS
PREMIS
PBCore
MIX","765223292571619328","222342668","2016-08-15 16:27:04 +0000",""
"765206952511143936","","","2016-08-15 15:22:08 +0000","<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>","Drastic Elastic [Part 1]: ElasticSearch as a Database | inovex-Blog https://t.co/4gzhW9ujgV","","","","https://www.inovex.de/blog/drastic-elastic-part-1/"
"765189260194549760","765186747189735425","275243623","2016-08-15 14:11:50 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@prwheatley @oaisdujour ""Look closely at the most embarrassing details and amplify them""","","","",""
"764942449026269184","","","2016-08-14 21:51:06 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @dark_shark: Tragedy has a face! #BrianEno #VCS3 #synthesizer #bleep #blip #noise https://t.co/xpzqc9bI3m","764314305709809665","19758072","2016-08-13 04:15:05 +0000","http://twitter.com/dark_shark/status/764314305709809665/photo/1,http://twitter.com/dark_shark/status/764314305709809665/photo/1"
"764843838129131520","","","2016-08-14 15:19:15 +0000","<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>","Floodgap Gopher-HTTP gateway gopher://gopherpedia.com/ Wikipedia via Gopher https://t.co/bk1sF8G2gS","","","","http://gopher.floodgap.com/gopher/gw?a=gopher%3A%2F%2Fgopherpedia.com%2F"
"764843149155893249","","","2016-08-14 15:16:31 +0000","<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>","Deciphering Glyph :: Python Packaging Is Good Now https://t.co/JscCXRzcCh","","","","https://glyph.twistedmatrix.com/2016/08/python-packaging.html"
"764244726081957888","","","2016-08-12 23:38:36 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Mondo 2000 - Issue 01 (AKA Reality Hackers Issue 07) : Mondo 2000 : Internet Archive https://t.co/x7XvN0Cn8Q via @internetarchive","","","","https://archive.org/details/Mondo.2000.Issue.01.1989"
"764203225570390016","","","2016-08-12 20:53:41 +0000","<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>","The rise and fall of the Gopher protocol | MinnPost https://t.co/RiKS1OV3lJ","","","","https://www.minnpost.com/business/2016/08/rise-and-fall-gopher-protocol"
"763758962785316867","","","2016-08-11 15:28:21 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oh my god. He's got charts.","","","",""
"763527747838685186","763521637887029248","296622166","2016-08-11 00:09:35 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@mistydemeo https://t.co/TWTgTBBmk7","","","","http://twitter.com/ajamielittle/status/763527747838685186/photo/1"
"763505073234276352","","","2016-08-10 22:39:29 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @carlmalamud: Report from front lines. https://t.co/RZcHFLJgFn  Resolution says all law must be public (progress!), now we’re arguing wh…","763382854055104512","17495946","2016-08-10 14:33:50 +0000","https://boingboing.net/2016/08/10/american-bar-association-votes.html,https://boingboing.net/2016/08/10/american-bar-association-votes.html"
"763341898178187264","","","2016-08-10 11:51:05 +0000","<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>","On Cybersecurity and Being Targeted — Kenneth Reitz https://t.co/JvyWKl7CfA","","","","http://www.kennethreitz.org/essays/on-cybersecurity-and-being-targeted"
"763152198859575296","","","2016-08-09 23:17:17 +0000","<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>","Validating Email Addresses with a Regex? Do yourself a favor and don’t – /dev/random https://t.co/mx5q8F8fVS","","","","http://blog.onyxbits.de/validating-email-addresses-with-a-regex-do-yourself-a-favor-and-dont-391/"
"763143234906234880","","","2016-08-09 22:41:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @natalieharrower: Feminism meets #digitalpreservation https://t.co/RBdFjQLpqk via @Beck_Grant @SandriCollins","761630606409273344","17073404","2016-08-05 18:31:01 +0000","https://www.theguardian.com/books/2016/aug/05/germaine-greer-archive-digital-treasure-floppy-disks?CMP=twt_gu,https://www.theguardian.com/books/2016/aug/05/germaine-greer-archive-digital-treasure-floppy-disks?CMP=twt_gu"
"763047503075868673","","","2016-08-09 16:21:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Rare photo of David Bowie contemplating the OAIS diagram https://t.co/vMLHL1bkOr","","","","http://twitter.com/ajamielittle/status/763047503075868673/photo/1"
"762793585137844224","","","2016-08-08 23:32:17 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Wikimedia Foundation releases fifth transparency report – Wikimedia Blog https://t.co/nfDvN6dK7p","","","","https://blog.wikimedia.org/2016/08/08/fifth-transparency-report/"
"762762647901237248","","","2016-08-08 21:29:21 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nintendo takes down Nintendo Power collection from Internet Archive after noticing it | Polygon https://t.co/fuscLDb83H","","","","http://www.polygon.com/2016/8/8/12405278/nintendo-power-issues-disappear-from-free-online-archive"
"762761309201006592","","","2016-08-08 21:24:02 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""The Shaggs’ Philosophy Of The World is getting the reissue treatment"" https://t.co/3vZqaIQFBh","","","","http://www.avclub.com/article/shaggs-philosophy-world-getting-reissue-treatment-240767?utm_medium=RSS&utm_campaign=feeds"
"762662664044773376","","","2016-08-08 14:52:03 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @bibezhik: So glad to welcome @umlgbtq to @univmiami! The @UMiamiLibraries look forward to working with you and supporting your efforts!…","762651789011410944","217571255","2016-08-08 14:08:50 +0000",""
"762313732240216065","","","2016-08-07 15:45:31 +0000","<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>","RT @bitfield: The world's favourite Docker base image is 'ubuntu:14.04', and other interesting facts gleaned from GitHub mining https://t.c…","762242402815967232","14375294","2016-08-07 11:02:05 +0000","http://blog.javabien.net/2016/08/01/analysing-docker-projects-on-github-with-bigquery/"
"762303658428030977","","","2016-08-07 15:05:29 +0000","<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>","Amiga software on Internet Archive https://t.co/w4UkFf4frj","","","","https://archive.org/details/softwarelibrary_amiga&tab=collection"
"762015451798904832","","","2016-08-06 20:00:15 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @LiteraryCity: @britishlibrary puts 1,000,000 Images into public domain | free to use #library https://t.co/nEdcBnvVUh @openculture http…","761690491339452416","847978015","2016-08-05 22:28:59 +0000","http://www.openculture.com/2013/12/british-library-puts-1000000-images-into-public-domain.html,http://www.openculture.com/2013/12/british-library-puts-1000000-images-into-public-domain.html,http://twitter.com/LiteraryCity/status/761690491339452416/photo/1"
"762013093547302912","","","2016-08-06 19:50:53 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @TheAVClub: Every issue of Nintendo Power magazine is now up on the internet https://t.co/mT7lL9ZDKg https://t.co/QlnFGGySo0","760969776676106240","16027904","2016-08-03 22:45:07 +0000","http://avc.lu/2b3yPzk,http://twitter.com/TheAVClub/status/760969776676106240/photo/1,http://avc.lu/2b3yPzk,http://twitter.com/TheAVClub/status/760969776676106240/photo/1"
"761741957383065600","","","2016-08-06 01:53:29 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Hmm @whoismrrobot this method could be refactored to get rid of the regex: if uri.end_with?('.apk') #MrRobot #ruby https://t.co/PQnz8SlLdC","","","","http://gph.is/2aHQcoG?tc=1"
"761725276141125632","761723853336899584","20213004","2016-08-06 00:47:12 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@timathom I feel like I've missed out on vast swaths of history because of the commercials","","","",""
"761721817316724736","","20213004","2016-08-06 00:33:28 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@timathom I'm expecting some great commentary during the #OpeningCeremony from you...","","","",""
"761646099090268161","","","2016-08-05 19:32:35 +0000","<a href=""http://genius.com"" rel=""nofollow"">Genius</a>","Post-late capitalism or Sokal for VCs(?) https://t.co/vCszatZPtm #LedgerofThings https://t.co/gd7PHYRZIu","","","","https://channels.theinnovationenterprise.com/articles/ignoring-blockchain-is-corporate-suicide,http://twitter.com/ajamielittle/status/761646099090268161/photo/1"
"761641468486443009","","","2016-08-05 19:14:11 +0000","<a href=""http://genius.com"" rel=""nofollow"">Genius</a>","A 2007 article from the NYTimes on using Hadoop &amp; AWS EC2 for a large format migration https://t.co/PrmBlAgUkV https://t.co/hICasAwFUA","","","","http://genius.com/10202562/open.blogs.nytimes.com/2007/11/01/self-service-prorated-super-computing-fun/comment-page-3,http://twitter.com/ajamielittle/status/761641468486443009/photo/1"
"761026127141842944","","","2016-08-04 02:29:02 +0000","<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>","inessential: Why I love RSS and You Do Too https://t.co/wejd3nCFoM","","","","http://inessential.com/2013/03/14/why_i_love_rss_and_you_do_too"
"760936361583120384","","","2016-08-03 20:32:20 +0000","<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>","DragonFlyBSD: release46 https://t.co/2z6nzaNQrC","","","","https://www.dragonflybsd.org/release46/"
"760926837329563648","","","2016-08-03 19:54:30 +0000","<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>","An Ode to the iPod Classic — The Ringer https://t.co/zbl36bf9Zg","","","","https://theringer.com/an-ode-to-the-ipod-classic-629e89681c6e#.wa6rrl98f"
"760561377048141824","","","2016-08-02 19:42:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @dalapeyre: XSLT 3.0 in the browser. WOWSER!  #balisage","760558319115337728","17851705","2016-08-02 19:30:08 +0000",""
"760543278718648320","","","2016-08-02 18:30:22 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @bitfield: Now we protect them by not letting the DBAs and sysadmins log in either. https://t.co/tLAf6NLOE2","760528373860929536","14375294","2016-08-02 17:31:08 +0000","https://twitter.com/bridgetkromhout/status/760526796844589056,https://twitter.com/bridgetkromhout/status/760526796844589056"
"760201941733572617","","","2016-08-01 19:54:01 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Why people mourn the death of the VCR and other outdated technology https://t.co/YnTsd4TK6e","","","","http://wapo.st/2a04Erf?tid=ss_tw"
"759202378453282816","","","2016-07-30 01:42:06 +0000","<a href=""http://genius.com"" rel=""nofollow"">Genius</a>","Not good for team building… https://t.co/65MoXYuarg https://t.co/g3S3Yx9D0p","","","","http://genius.com/10171719/theintercept.com/2016/07/29/a-famed-hacker-is-grading-thousands-of-programs-and-may-revolutionize-software-in-the-process,http://twitter.com/ajamielittle/status/759202378453282816/photo/1"
"759179380925030400","","","2016-07-30 00:10:43 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @iSchoolUI: Four from the iSchool to speak at Balisage conference https://t.co/zzhytgKXr1","758415805348352001","17883396","2016-07-27 21:36:33 +0000","http://dlvr.it/LvBQKv,http://dlvr.it/LvBQKv"
"758810669605019648","","","2016-07-28 23:45:36 +0000","<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>","Ransomware Galerie https://t.co/y53Nlsup6j","","","","https://ransomware.at/gallery.html"
"758703220520804352","","","2016-07-28 16:38:38 +0000","<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>","List of lists of lists - Wikipedia, the free encyclopedia https://t.co/4Ufhy0xIXv","","","","https://en.wikipedia.org/wiki/List_of_lists_of_lists"
"758309746193657856","","","2016-07-27 14:35:06 +0000","<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>","ZFS vs HAMMER | The FreeBSD Forums – interesting comparison of the DragonFlyBSD filesystem and ZFS https://t.co/dJpr2LRWJT","","","","https://forums.freebsd.org/threads/49789/"
"758302065365913601","","","2016-07-27 14:04:35 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @abookapart: We’re back with great news: 

Practical SVG by @chriscoyier is available TODAY!  

https://t.co/ZIV2v965hE https://t.co/phB…","758288005757079552","106418338","2016-07-27 13:08:43 +0000","https://abookapart.com/products/practical-svg,https://abookapart.com/products/practical-svg,http://twitter.com/abookapart/status/758288005757079552/photo/1"
"757644208203325440","","","2016-07-25 18:30:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Super excited about attending #pasignyc in October: https://t.co/vejLpgpUvI","","","","http://www.pasignyc.org/"
"757613263731433472","","","2016-07-25 16:27:32 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @bitfield: Good question to drop into a dev meeting when you need to change the subject. https://t.co/4RaSd9UUVa","757607374593073154","14375294","2016-07-25 16:04:08 +0000","https://twitter.com/RegexTip/status/757591963784867840,https://twitter.com/RegexTip/status/757591963784867840"
"757610409692192773","","","2016-07-25 16:16:12 +0000","<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>","Blockchain Technology: Principles and Applications by Marc Pilkington :: SSRN https://t.co/FzSMqGL4nj","","","","http://papers.ssrn.com/sol3/papers.cfm?abstract_id=2662660"
"757604712438960128","","","2016-07-25 15:53:33 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","9th Circuit: It's a federal crime to visit a website after being told not to visit it https://t.co/6ODIioW8Kh","","","","http://wpo.st/vIYo1"
